File,NEF,TIFF,Date Created,Date Modified,File Size,Image Size,Date Shot,Time Zone and Date,Image Quality,Artist,Copyright,Image Comment,Device,Lens,Focal Length,Focus Mode,AF-Area Mode,VR,AF Fine Tune,Aperture,Shutter Speed,Exposure Mode,Exposure Comp.,Exposure Tuning,Metering,ISO Sensitivity,Flash Device,Flash Sync Mode,Flash Mode,White Balance,Color Space,High ISO NR,Long Exposure NR,Active D-Lighting,Image Authentication,Vignette Control,Auto Distortion Control,Picture Control,Base,Quick Adjust,Sharpening,Contrast,Brightness,Saturation,Hue,Filter Effects,Toning,Optimize Image,Color Mode,Tone Comp.,Hue Adjustment,Saturation.1,Sharpening.1,Latitude,Longitude,Altitude,Altitude Reference,Heading,UTC,Map Datum,Scene Mode,Keywords
r8f53c94dt,http://193.205.194.113/RAISE/NEF/r8f53c94dt.NEF,http://193.205.194.113/RAISE/TIFF/r8f53c94dt.TIF,9/21/2014 6:37,4/25/2013 11:13,20.7 MB,L (4928 x 3264),13:33.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/1000s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r00816405t,http://193.205.194.113/RAISE/NEF/r00816405t.NEF,http://193.205.194.113/RAISE/TIFF/r00816405t.TIF,9/21/2014 6:37,4/25/2013 11:13,20.9 MB,L (4928 x 3264),13:51.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/1250s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
re097e59bt,http://193.205.194.113/RAISE/NEF/re097e59bt.NEF,http://193.205.194.113/RAISE/TIFF/re097e59bt.TIF,9/21/2014 6:39,4/25/2013 12:41,21.7 MB,L (4928 x 3264),41:16.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/1000s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,landscape; nature; outdoor
ra7cc8d18t,http://193.205.194.113/RAISE/NEF/ra7cc8d18t.NEF,http://193.205.194.113/RAISE/TIFF/ra7cc8d18t.TIF,9/21/2014 6:39,4/25/2013 12:41,20.8 MB,L (4928 x 3264),41:42.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/1600s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r46819a42t,http://193.205.194.113/RAISE/NEF/r46819a42t.NEF,http://193.205.194.113/RAISE/TIFF/r46819a42t.TIF,9/21/2014 6:40,4/25/2013 12:42,19.9 MB,L (4928 x 3264),42:31.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-A,Dynamic,ON,OFF,f/4,1/2000s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
refe77649t,http://193.205.194.113/RAISE/NEF/refe77649t.NEF,http://193.205.194.113/RAISE/TIFF/refe77649t.TIF,9/21/2014 6:40,4/25/2013 12:42,21.0 MB,L (4928 x 3264),42:39.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,48mm,AF-A,Dynamic,ON,OFF,f/4.5,1/1250s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r34f7e663t,http://193.205.194.113/RAISE/NEF/r34f7e663t.NEF,http://193.205.194.113/RAISE/TIFF/r34f7e663t.TIF,9/21/2014 6:40,4/25/2013 12:42,20.4 MB,L (4928 x 3264),42:44.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,35mm,AF-A,Dynamic,ON,OFF,f/4.2,1/640s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r7b8b40aat,http://193.205.194.113/RAISE/NEF/r7b8b40aat.NEF,http://193.205.194.113/RAISE/TIFF/r7b8b40aat.TIF,9/21/2014 6:40,4/25/2013 12:43,18.7 MB,L (4928 x 3264),43:02.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,150mm,Manual,Single,ON,OFF,f/5.6,1/320s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r08d2b4dat,http://193.205.194.113/RAISE/NEF/r08d2b4dat.NEF,http://193.205.194.113/RAISE/TIFF/r08d2b4dat.TIF,9/21/2014 6:40,4/25/2013 12:43,20.7 MB,L (4928 x 3264),43:28.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/1250s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rb41f6e92t,http://193.205.194.113/RAISE/NEF/rb41f6e92t.NEF,http://193.205.194.113/RAISE/TIFF/rb41f6e92t.TIF,9/21/2014 6:50,4/7/2013 8:58,17.8 MB,L (4928 x 3264),58:10.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,150mm,Manual,Single,ON,OFF,f/5.6,1/640s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r8bdd8881t,http://193.205.194.113/RAISE/NEF/r8bdd8881t.NEF,http://193.205.194.113/RAISE/TIFF/r8bdd8881t.TIF,9/21/2014 6:50,4/7/2013 8:58,17.4 MB,L (4928 x 3264),58:18.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,Manual,Single,ON,OFF,f/5.6,1/800s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r9e8e57e4t,http://193.205.194.113/RAISE/NEF/r9e8e57e4t.NEF,http://193.205.194.113/RAISE/TIFF/r9e8e57e4t.TIF,9/21/2014 6:50,4/7/2013 8:58,17.8 MB,L (4928 x 3264),58:28.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,Manual,Single,ON,OFF,f/5.6,1/500s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r4f24f947t,http://193.205.194.113/RAISE/NEF/r4f24f947t.NEF,http://193.205.194.113/RAISE/TIFF/r4f24f947t.TIF,9/21/2014 6:50,4/7/2013 8:58,18.0 MB,L (4928 x 3264),58:39.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,Manual,Single,ON,OFF,f/5.6,1/500s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r50a7b6bbt,http://193.205.194.113/RAISE/NEF/r50a7b6bbt.NEF,http://193.205.194.113/RAISE/TIFF/r50a7b6bbt.TIF,9/21/2014 6:50,4/7/2013 8:58,17.9 MB,L (4928 x 3264),58:49.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,Manual,Single,ON,OFF,f/5.6,1/640s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
re128c862t,http://193.205.194.113/RAISE/NEF/re128c862t.NEF,http://193.205.194.113/RAISE/TIFF/re128c862t.TIF,9/21/2014 6:50,4/7/2013 9:03,18.6 MB,L (4928 x 3264),03:28.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,29mm,AF-A,Auto,ON,OFF,f/4.5,1/1000s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
race5a2bct,http://193.205.194.113/RAISE/NEF/race5a2bct.NEF,http://193.205.194.113/RAISE/TIFF/race5a2bct.TIF,9/21/2014 6:52,4/7/2013 10:25,21.7 MB,L (4928 x 3264),25:08.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,32mm,AF-A,Auto,ON,OFF,f/4.2,1/2000s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r4b62d2d1t,http://193.205.194.113/RAISE/NEF/r4b62d2d1t.NEF,http://193.205.194.113/RAISE/TIFF/r4b62d2d1t.TIF,9/21/2014 6:53,4/7/2013 11:02,18.0 MB,L (4928 x 3264),02:52.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,112mm,AF-A,Auto,ON,OFF,f/5.3,1/1000s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r78ff6ed1t,http://193.205.194.113/RAISE/NEF/r78ff6ed1t.NEF,http://193.205.194.113/RAISE/TIFF/r78ff6ed1t.TIF,9/21/2014 6:53,4/7/2013 11:03,19.7 MB,L (4928 x 3264),03:08.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,31mm,AF-A,Auto,ON,OFF,f/4,1/500s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r224b8509t,http://193.205.194.113/RAISE/NEF/r224b8509t.NEF,http://193.205.194.113/RAISE/TIFF/r224b8509t.TIF,9/21/2014 6:53,4/7/2013 11:03,20.9 MB,L (4928 x 3264),03:44.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,AF-A,Auto,ON,OFF,f/3.8,1/250s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r36f7a056t,http://193.205.194.113/RAISE/NEF/r36f7a056t.NEF,http://193.205.194.113/RAISE/TIFF/r36f7a056t.TIF,9/21/2014 6:53,4/7/2013 11:04,18.6 MB,L (4928 x 3264),04:24.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/5.6,1/500s,Manual,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rf5ccbe95t,http://193.205.194.113/RAISE/NEF/rf5ccbe95t.NEF,http://193.205.194.113/RAISE/TIFF/rf5ccbe95t.TIF,9/21/2014 6:53,4/7/2013 11:04,19.3 MB,L (4928 x 3264),04:35.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,130mm,AF-A,Auto,ON,OFF,f/5.6,1/500s,Manual,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r8de0558ct,http://193.205.194.113/RAISE/NEF/r8de0558ct.NEF,http://193.205.194.113/RAISE/TIFF/r8de0558ct.TIF,9/21/2014 6:53,4/4/2013 13:17,21.4 MB,L (4928 x 3264),17:55.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,32mm,AF-A,Auto,ON,OFF,f/4,1/160s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rc02b5fb0t,http://193.205.194.113/RAISE/NEF/rc02b5fb0t.NEF,http://193.205.194.113/RAISE/TIFF/rc02b5fb0t.TIF,9/21/2014 6:53,4/4/2013 13:18,21.1 MB,L (4928 x 3264),18:00.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,AF-A,Auto,ON,OFF,f/3.8,1/320s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
recb71167t,http://193.205.194.113/RAISE/NEF/recb71167t.NEF,http://193.205.194.113/RAISE/TIFF/recb71167t.TIF,9/21/2014 6:54,4/4/2013 13:20,19.8 MB,L (4928 x 3264),20:01.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/5.6,1/60s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r789963d1t,http://193.205.194.113/RAISE/NEF/r789963d1t.NEF,http://193.205.194.113/RAISE/TIFF/r789963d1t.TIF,9/21/2014 6:54,4/4/2013 13:22,18.4 MB,L (4928 x 3264),22:28.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/5.6,1/80s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
red5d106ct,http://193.205.194.113/RAISE/NEF/red5d106ct.NEF,http://193.205.194.113/RAISE/TIFF/red5d106ct.TIF,9/21/2014 6:54,4/4/2013 13:23,21.4 MB,L (4928 x 3264),23:17.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/3.5,1/200s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r77ca96d3t,http://193.205.194.113/RAISE/NEF/r77ca96d3t.NEF,http://193.205.194.113/RAISE/TIFF/r77ca96d3t.TIF,9/21/2014 6:56,4/4/2013 13:29,19.4 MB,L (4928 x 3264),29:58.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,80mm,AF-A,Auto,ON,OFF,f/5,1/400s,Aperture Priority,0EV,,Spot,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
ree427299t,http://193.205.194.113/RAISE/NEF/ree427299t.NEF,http://193.205.194.113/RAISE/TIFF/ree427299t.TIF,9/21/2014 6:56,4/4/2013 13:30,18.5 MB,L (4928 x 3264),30:28.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,82mm,AF-A,Auto,ON,OFF,f/5,1/250s,Aperture Priority,0EV,,Spot,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
ra5d3d636t,http://193.205.194.113/RAISE/NEF/ra5d3d636t.NEF,http://193.205.194.113/RAISE/TIFF/ra5d3d636t.TIF,9/21/2014 6:56,4/4/2013 13:39,21.1 MB,L (4928 x 3264),39:47.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-A,Auto,ON,OFF,f/5.6,1/125s,Aperture Priority,0EV,,Spot,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rba8f0e6et,http://193.205.194.113/RAISE/NEF/rba8f0e6et.NEF,http://193.205.194.113/RAISE/TIFF/rba8f0e6et.TIF,9/21/2014 6:56,4/4/2013 13:40,20.9 MB,L (4928 x 3264),40:17.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,75mm,AF-A,Auto,ON,OFF,f/5,1/15s,Aperture Priority,0EV,,Spot,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r360722f4t,http://193.205.194.113/RAISE/NEF/r360722f4t.NEF,http://193.205.194.113/RAISE/TIFF/r360722f4t.TIF,9/21/2014 6:56,4/4/2013 13:41,22.5 MB,L (4928 x 3264),41:25.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,32mm,AF-A,Auto,ON,OFF,f/4.2,1/125s,Manual,0EV,,Spot,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r008a2095t,http://193.205.194.113/RAISE/NEF/r008a2095t.NEF,http://193.205.194.113/RAISE/TIFF/r008a2095t.TIF,9/21/2014 6:57,4/4/2013 13:41,23.4 MB,L (4928 x 3264),41:59.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/3.5,1/125s,Manual,0EV,,Spot,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rc154ddc1t,http://193.205.194.113/RAISE/NEF/rc154ddc1t.NEF,http://193.205.194.113/RAISE/TIFF/rc154ddc1t.TIF,9/21/2014 6:57,4/4/2013 13:54,22.5 MB,L (4928 x 3264),54:06.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,60mm,AF-A,Auto,ON,OFF,f/4.8,1/125s,Manual,0EV,,Center-Weighted,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r188eb234t,http://193.205.194.113/RAISE/NEF/r188eb234t.NEF,http://193.205.194.113/RAISE/TIFF/r188eb234t.TIF,9/21/2014 6:57,4/4/2013 13:54,22.1 MB,L (4928 x 3264),54:22.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,56mm,AF-A,Auto,ON,OFF,f/4.8,1/125s,Manual,0EV,,Center-Weighted,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r355a1c3dt,http://193.205.194.113/RAISE/NEF/r355a1c3dt.NEF,http://193.205.194.113/RAISE/TIFF/r355a1c3dt.TIF,9/21/2014 6:57,4/4/2013 14:47,20.1 MB,L (4928 x 3264),47:17.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,AF-A,Auto,ON,OFF,f/3.8,1/80s,Manual,0EV,,Center-Weighted,ISO 320,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
rfed1f3cct,http://193.205.194.113/RAISE/NEF/rfed1f3cct.NEF,http://193.205.194.113/RAISE/TIFF/rfed1f3cct.TIF,9/21/2014 6:59,8/22/2013 6:40,19.6 MB,L (4928 x 3264),40:41.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,48mm,AF-A,Dynamic,ON,OFF,f/4.5,1/500s,Aperture Priority,0EV,,Matrix,ISO 160,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,nature; outdoor
